sample_id,file_id,wl_code,poco,tipo_amostra,direcao_amostra,numero_testo,profundidade,porosidade,densidade,permeabilidade_long,pressao_conf,data_inicio_poco,fluido_deslocante,fluido_deslocado,permeabilidade_absoluta,pressao,saturacao,metodo,curva,coeficiente_litologico,coeficiente_cimentacao,expoente_saturacao,unidade,fluxo_fracionario,permeabilidade_fluido_deslocante,permeabilidade_fluido_deslocado,kg_abs,saturacao_agua
1083,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5039.0,15.7,2.67,4.81,5100.0,,,,,,,,,,,,UO-SEAL,,,,,
1053,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5060.0,22.9,2.65,1120.0,5100.0,,,,,,,,,,,,,,,,,
1084,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5060.0,22.9,2.65,1120.0,5100.0,,,,,,,,,,,,UO-SEAL,,,,,
1054,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5488.0,2.9,2.67,0.0,5900.0,,,,,,,,,,,,,,,,,
1085,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5488.0,2.9,2.67,0.0,5900.0,,,,,,,,,,,,UO-SEAL,,,,,
1042,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5492.0,20.2,2.64,99.5,6000.0,,,,,,,,,,,,,,,,,
2703,6038648.0,WL000681476,Well V,Amostra Lateral,VH1,-,5492.0,20.2,2.64,99.5,6000.0,16/09/2015,,,,,,,,,,,UO-SEAL,,,,,
1055,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5494.0,15.0,2.64,24.5,6000.0,,,,,,,,,,,,,,,,,
1086,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5494.0,15.0,2.64,24.5,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1056,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5496.0,13.5,2.66,15.6,6000.0,,,,,,,,,,,,,,,,,
1087,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5496.0,13.5,2.66,15.6,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1043,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5498.0,18.8,2.64,72.9,6000.0,,,,,,,,,,,,,,,,,
2704,6038648.0,WL000681476,Well V,Amostra Lateral,VH1,-,5498.0,18.8,2.64,72.9,6000.0,16/09/2015,,,,,,,,,,,UO-SEAL,,,,,
1057,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5506.0,18.7,2.64,103.0,6000.0,,,,,,,,,,,,,,,,,
1088,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5506.0,18.7,2.64,103.0,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1044,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5508.0,14.6,2.65,22.2,6000.0,,,,,,,,,,,,,,,,,
2705,6038648.0,WL000681476,Well V,Amostra Lateral,VH1,-,5508.0,14.6,2.65,22.2,6000.0,16/09/2015,,,,,,,,,,,UO-SEAL,,,,,
1058,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5512.0,16.1,2.66,20.4,6000.0,,,,,,,,,,,,,,,,,
1089,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5512.0,16.1,2.66,20.4,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1059,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5513.0,16.7,2.67,15.8,6000.0,,,,,,,,,,,,,,,,,
1090,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5513.0,16.7,2.67,15.8,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1045,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5515.0,14.9,2.65,2.39,6000.0,,,,,,,,,,,,,,,,,
2706,6038648.0,WL000681476,Well V,Amostra Lateral,VH1,-,5515.0,14.9,2.65,2.39,6000.0,16/09/2015,,,,,,,,,,,UO-SEAL,,,,,
1060,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5533.0,14.8,2.64,21.3,6000.0,,,,,,,,,,,,,,,,,
1091,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5533.0,14.8,2.64,21.3,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1046,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5537.0,1.83,2.63,178.0,6100.0,,,,,,,,,,,,,,,,,
2707,6038648.0,WL000681476,Well V,Amostra Lateral,VH1,-,5537.0,18.3,2.63,178.0,6100.0,16/09/2015,,,,,,,,,,,UO-SEAL,,,,,
1047,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5541.0,14.1,2.64,43.8,6100.0,,,,,,,,,,,,,,,,,
2708,6038648.0,WL000681476,Well V,Amostra Lateral,VH1,-,5541.0,14.1,2.64,43.8,6100.0,16/09/2015,,,,,,,,,,,UO-SEAL,,,,,
1048,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5552.0,13.4,2.64,1.88,6100.0,,,,,,,,,,,,,,,,,
2709,6038648.0,WL000681476,Well V,Amostra Lateral,VH1,-,5552.0,13.4,2.64,1.88,6100.0,16/09/2015,,,,,,,,,,,UO-SEAL,,,,,
1061,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5556.0,16.5,2.63,35.1,6100.0,,,,,,,,,,,,,,,,,
1092,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5556.0,16.5,2.63,35.1,6100.0,,,,,,,,,,,,UO-SEAL,,,,,
1062,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5558.0,11.3,2.64,9.95,6100.0,,,,,,,,,,,,,,,,,
1093,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5558.0,11.3,2.64,9.95,6100.0,,,,,,,,,,,,UO-SEAL,,,,,
1049,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5559.0,15.9,2.64,74.2,6100.0,,,,,,,,,,,,,,,,,
2710,6038648.0,WL000681476,Well V,Amostra Lateral,VH1,-,5559.0,15.9,2.64,74.2,6100.0,16/09/2015,,,,,,,,,,,UO-SEAL,,,,,
1063,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5561.0,13.3,2.64,33.7,6100.0,,,,,,,,,,,,,,,,,
1094,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5561.0,13.3,2.64,33.7,6100.0,,,,,,,,,,,,UO-SEAL,,,,,
1050,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5563.0,12.7,2.65,46.9,6100.0,,,,,,,,,,,,,,,,,
2711,6038648.0,WL000681476,Well V,Amostra Lateral,VH1,-,5563.0,12.7,2.65,46.9,6100.0,16/09/2015,,,,,,,,,,,UO-SEAL,,,,,
1064,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5565.0,9.1,2.64,8.29,6100.0,,,,,,,,,,,,,,,,,
1095,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5565.0,9.1,2.64,8.29,6100.0,,,,,,,,,,,,UO-SEAL,,,,,
1051,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5567.5,12.6,2.64,28.2,6100.0,,,,,,,,,,,,,,,,,
2712,6038648.0,WL000681476,Well V,Amostra Lateral,VH1,-,5567.5,12.6,2.64,28.2,6100.0,16/09/2015,,,,,,,,,,,UO-SEAL,,,,,
1065,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5569.0,3.7,2.67,0.343,6100.0,,,,,,,,,,,,,,,,,
1096,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5569.0,3.7,2.67,0.343,6100.0,,,,,,,,,,,,UO-SEAL,,,,,
1066,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5599.5,12.0,2.66,5.24,6200.0,,,,,,,,,,,,,,,,,
1097,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5599.5,12.0,2.66,5.24,6200.0,,,,,,,,,,,,UO-SEAL,,,,,
1067,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5601.0,11.2,2.64,1.65,6200.0,,,,,,,,,,,,,,,,,
1098,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5601.0,11.2,2.64,1.65,6200.0,,,,,,,,,,,,UO-SEAL,,,,,
1068,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5604.0,12.5,2.64,28.8,6200.0,,,,,,,,,,,,,,,,,
1099,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5604.0,12.5,2.64,28.8,6200.0,,,,,,,,,,,,UO-SEAL,,,,,
1069,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5605.0,13.9,2.64,137.0,6200.0,,,,,,,,,,,,,,,,,
1100,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5605.0,13.9,2.64,137.0,6200.0,,,,,,,,,,,,UO-SEAL,,,,,
1070,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5607.0,10.6,2.65,68.1,6200.0,,,,,,,,,,,,,,,,,
1101,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5607.0,10.6,2.65,68.1,6200.0,,,,,,,,,,,,UO-SEAL,,,,,
1071,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5609.0,6.3,2.64,0.392,6200.0,,,,,,,,,,,,,,,,,
1102,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5609.0,6.3,2.64,0.392,6200.0,,,,,,,,,,,,UO-SEAL,,,,,
1072,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5610.0,8.2,2.64,139.0,6200.0,,,,,,,,,,,,,,,,,
1103,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5610.0,8.2,2.64,139.0,6200.0,,,,,,,,,,,,UO-SEAL,,,,,
1073,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5632.0,11.9,2.64,69.1,6300.0,,,,,,,,,,,,,,,,,
1104,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5632.0,11.9,2.64,69.1,6300.0,,,,,,,,,,,,UO-SEAL,,,,,
1074,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5636.0,2.8,2.66,7.61,6300.0,,,,,,,,,,,,,,,,,
1105,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5636.0,2.8,2.66,7.61,6300.0,,,,,,,,,,,,UO-SEAL,,,,,
1075,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5641.0,10.1,2.65,101.0,6300.0,,,,,,,,,,,,,,,,,
1106,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5641.0,10.1,2.65,101.0,6300.0,,,,,,,,,,,,UO-SEAL,,,,,
1076,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5912.0,1.2,2.66,0.0,6000.0,,,,,,,,,,,,,,,,,
1107,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5912.0,1.2,2.66,0.0,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1077,6038646.0,WL000681476,Well V,Plug,VH1,1,5912.08,2.1,2.66,0.0,6000.0,,,,,,,,,,,,,,,,,
1108,6038647.0,WL000681476,Well V,Plug,VH1,1,5912.08,2.1,2.66,0.0,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1078,6038646.0,WL000681476,Well V,Plug,VH1,1,5927.71,1.4,2.66,0.0,6000.0,,,,,,,,,,,,,,,,,
1109,6038647.0,WL000681476,Well V,Plug,VH1,1,5927.71,1.4,2.66,0.0,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1079,6038646.0,WL000681476,Well V,Plug,VH1,1,5928.8,1.0,2.64,0.0,6000.0,,,,,,,,,,,,,,,,,
1110,6038647.0,WL000681476,Well V,Plug,VH1,1,5928.8,1.0,2.64,0.0,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1080,6038646.0,WL000681476,Well V,Plug,VH1,1,5931.85,0.7,2.65,0.0,6000.0,,,,,,,,,,,,,,,,,
1111,6038647.0,WL000681476,Well V,Plug,VH1,1,5931.85,0.7,2.65,0.0,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1081,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5972.0,0.8,2.6,0.0,6000.0,,,,,,,,,,,,,,,,,
1112,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,5972.0,0.8,2.6,0.0,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1082,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,6007.2,0.1,2.61,0.0,6000.0,,,,,,,,,,,,,,,,,
1113,6038647.0,WL000681476,Well V,Amostra Lateral,VH1,-,6007.2,0.1,2.61,0.0,6000.0,,,,,,,,,,,,UO-SEAL,,,,,
1250,6038883.0,WL000768720,Well W,Amostra Lateral,VH1,-,4482.0,19.9,2.66,170.8,4500.0,,,,,,,,,,,,,,,,,
1400,6038884.0,WL000768720,Well W,Amostra Lateral,VH1,-,4482.0,19.9,2.66,170.8,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1114,6038883.0,WL000768720,Well W,Plug,VH1,1,4509.05,8.8,2.69,0.001,4500.0,,,,,,,,,,,,,,,,,
1264,6038884.0,WL000768720,Well W,Plug,VH1,1,4509.05,8.8,2.69,0.001,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1115,6038883.0,WL000768720,Well W,Plug,VH1,1,4509.35,9.0,2.69,0.001,4500.0,,,,,,,,,,,,,,,,,
1265,6038884.0,WL000768720,Well W,Plug,VH1,1,4509.35,9.0,2.69,0.001,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1116,6038883.0,WL000768720,Well W,Plug,VV1,1,4509.6,8.0,2.69,0.0,4500.0,,,,,,,,,,,,,,,,,
1266,6038884.0,WL000768720,Well W,Plug,VV1,1,4509.6,8.0,2.69,0.0,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1117,6038883.0,WL000768720,Well W,Plug,VH1,1,4509.65,9.7,2.69,0.001,4500.0,,,,,,,,,,,,,,,,,
1267,6038884.0,WL000768720,Well W,Plug,VH1,1,4509.65,9.7,2.69,0.001,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1118,6038883.0,WL000768720,Well W,Plug,VH1,1,4510.25,10.0,2.69,0.001,4500.0,,,,,,,,,,,,,,,,,
1268,6038884.0,WL000768720,Well W,Plug,VH1,1,4510.25,10.0,2.69,0.001,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1119,6038883.0,WL000768720,Well W,Plug,VH1,1,4510.55,9.4,2.68,0.001,4500.0,,,,,,,,,,,,,,,,,
1269,6038884.0,WL000768720,Well W,Plug,VH1,1,4510.55,9.4,2.68,0.001,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1120,6038883.0,WL000768720,Well W,Plug,VV1,1,4510.65,10.7,2.69,0.0,4500.0,,,,,,,,,,,,,,,,,
1270,6038884.0,WL000768720,Well W,Plug,VV1,1,4510.65,10.7,2.69,0.0,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1121,6038883.0,WL000768720,Well W,Plug,VH1,1,4510.85,10.1,2.69,0.001,4500.0,,,,,,,,,,,,,,,,,
1271,6038884.0,WL000768720,Well W,Plug,VH1,1,4510.85,10.1,2.69,0.001,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1122,6038883.0,WL000768720,Well W,Plug,VH1,1,4511.15,8.5,2.68,0.001,4500.0,,,,,,,,,,,,,,,,,
1272,6038884.0,WL000768720,Well W,Plug,VH1,1,4511.15,8.5,2.68,0.001,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1123,6038883.0,WL000768720,Well W,Plug,VH1,1,4511.45,9.1,2.69,0.001,4500.0,,,,,,,,,,,,,,,,,
1273,6038884.0,WL000768720,Well W,Plug,VH1,1,4511.45,9.1,2.69,0.001,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1124,6038883.0,WL000768720,Well W,Plug,VV1,1,4511.65,8.9,2.69,0.0,4500.0,,,,,,,,,,,,,,,,,
1274,6038884.0,WL000768720,Well W,Plug,VV1,1,4511.65,8.9,2.69,0.0,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1125,6038883.0,WL000768720,Well W,Plug,VH1,1,4511.75,9.7,2.69,0.001,4500.0,,,,,,,,,,,,,,,,,
1275,6038884.0,WL000768720,Well W,Plug,VH1,1,4511.75,9.7,2.69,0.001,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1126,6038883.0,WL000768720,Well W,Plug,VH1,1,4512.35,9.6,2.67,0.008,4500.0,,,,,,,,,,,,,,,,,
1276,6038884.0,WL000768720,Well W,Plug,VH1,1,4512.35,9.6,2.67,0.008,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1251,6038883.0,WL000768720,Well W,Amostra Lateral,VH1,-,4512.5,0.7,2.66,0.004,4500.0,,,,,,,,,,,,,,,,,
1401,6038884.0,WL000768720,Well W,Amostra Lateral,VH1,-,4512.5,0.7,2.66,0.004,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1127,6038883.0,WL000768720,Well W,Plug,VV1,1,4512.55,10.5,2.69,0.0,4500.0,,,,,,,,,,,,,,,,,
1277,6038884.0,WL000768720,Well W,Plug,VV1,1,4512.55,10.5,2.69,0.0,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1128,6038883.0,WL000768720,Well W,Plug,VH1,1,4512.95,10.1,2.69,0.001,4500.0,,,,,,,,,,,,,,,,,
1278,6038884.0,WL000768720,Well W,Plug,VH1,1,4512.95,10.1,2.69,0.001,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1129,6038883.0,WL000768720,Well W,Plug,VH1,1,4513.25,7.2,2.68,0.001,4500.0,,,,,,,,,,,,,,,,,
1279,6038884.0,WL000768720,Well W,Plug,VH1,1,4513.25,7.2,2.68,0.001,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1130,6038883.0,WL000768720,Well W,Plug,VH1,1,4513.55,21.1,2.64,326.0,4500.0,,,,,,,,,,,,,,,,,
1280,6038884.0,WL000768720,Well W,Plug,VH1,1,4513.55,21.1,2.64,326.0,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1131,6038883.0,WL000768720,Well W,Plug,VV1,1,4513.95,18.1,2.65,0.268,4500.0,,,,,,,,,,,,,,,,,
1281,6038884.0,WL000768720,Well W,Plug,VV1,1,4513.95,18.1,2.65,0.268,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1132,6038883.0,WL000768720,Well W,Plug,VH1,1,4514.0,20.0,2.67,16.5,4500.0,,,,,,,,,,,,,,,,,
1282,6038884.0,WL000768720,Well W,Plug,VH1,1,4514.0,20.0,2.67,16.5,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1133,6038883.0,WL000768720,Well W,Plug,VH1,1,4514.3,23.0,2.6,61.8,4500.0,,,,,,,,,,,,,,,,,
1283,6038884.0,WL000768720,Well W,Plug,VH1,1,4514.3,23.0,2.6,61.8,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1134,6038883.0,WL000768720,Well W,Plug,VH1,1,4514.6,23.3,2.64,228.0,4500.0,,,,,,,,,,,,,,,,,
1284,6038884.0,WL000768720,Well W,Plug,VH1,1,4514.6,23.3,2.64,228.0,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1135,6038883.0,WL000768720,Well W,Plug,VH1,1,4514.9,2.5,2.67,0.096,4500.0,,,,,,,,,,,,,,,,,
1285,6038884.0,WL000768720,Well W,Plug,VH1,1,4514.9,2.5,2.67,0.096,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1136,6038883.0,WL000768720,Well W,Plug,VH1,1,4515.2,21.8,2.64,129.0,4500.0,,,,,,,,,,,,,,,,,
1286,6038884.0,WL000768720,Well W,Plug,VH1,1,4515.2,21.8,2.64,129.0,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1137,6038883.0,WL000768720,Well W,Plug,VV1,1,4515.65,21.2,2.64,37.8,4500.0,,,,,,,,,,,,,,,,,
1287,6038884.0,WL000768720,Well W,Plug,VV1,1,4515.65,21.2,2.64,37.8,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1138,6038883.0,WL000768720,Well W,Plug,VH1,1,4515.85,19.4,2.64,27.0,4500.0,,,,,,,,,,,,,,,,,
1288,6038884.0,WL000768720,Well W,Plug,VH1,1,4515.85,19.4,2.64,27.0,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1139,6038883.0,WL000768720,Well W,Plug,VH1,1,4516.2,9.2,2.66,0.241,4500.0,,,,,,,,,,,,,,,,,
1289,6038884.0,WL000768720,Well W,Plug,VH1,1,4516.2,9.2,2.66,0.241,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1140,6038883.0,WL000768720,Well W,Plug,VH1,1,4516.55,24.5,2.64,2130.0,4500.0,,,,,,,,,,,,,,,,,
1290,6038884.0,WL000768720,Well W,Plug,VH1,1,4516.55,24.5,2.64,2130.0,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1141,6038883.0,WL000768720,Well W,Plug,VV1,1,4516.7,5.4,2.67,0.146,4500.0,,,,,,,,,,,,,,,,,
1291,6038884.0,WL000768720,Well W,Plug,VV1,1,4516.7,5.4,2.67,0.146,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1142,6038883.0,WL000768720,Well W,Plug,VH1,1,4516.85,24.9,2.64,1710.0,4500.0,,,,,,,,,,,,,,,,,
1292,6038884.0,WL000768720,Well W,Plug,VH1,1,4516.85,24.9,2.64,1710.0,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1143,6038883.0,WL000768720,Well W,Plug,VH1,1,4517.2,24.9,2.64,2050.0,4500.0,,,,,,,,,,,,,,,,,
1293,6038884.0,WL000768720,Well W,Plug,VH1,1,4517.2,24.9,2.64,2050.0,4500.0,,,,,,,,,,,,UO-SEAL,,,,,
1144,6038883.0,WL000768720,Well W,Plug,VH1,1,4517.45,25.8,2.64,4940.0,4600.0,,,,,,,,,,,,,,,,,
1294,6038884.0,WL000768720,Well W,Plug,VH1,1,4517.45,25.8,2.64,4940.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1145,6038883.0,WL000768720,Well W,Plug,VH1,1,4518.35,24.5,2.64,504.0,4600.0,,,,,,,,,,,,,,,,,
1295,6038884.0,WL000768720,Well W,Plug,VH1,1,4518.35,24.5,2.64,504.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1146,6038883.0,WL000768720,Well W,Plug,VH1,1,4518.6,23.8,2.63,398.0,4600.0,,,,,,,,,,,,,,,,,
1296,6038884.0,WL000768720,Well W,Plug,VH1,1,4518.6,23.8,2.63,398.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1147,6038883.0,WL000768720,Well W,Plug,VV1,1,4518.7,24.5,2.64,200.0,4600.0,,,,,,,,,,,,,,,,,
1297,6038884.0,WL000768720,Well W,Plug,VV1,1,4518.7,24.5,2.64,200.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1148,6038883.0,WL000768720,Well W,Plug,VH1,1,4518.95,1.7,2.68,0.096,4600.0,,,,,,,,,,,,,,,,,
1298,6038884.0,WL000768720,Well W,Plug,VH1,1,4518.95,1.7,2.68,0.096,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1149,6038883.0,WL000768720,Well W,Plug,VH1,1,4519.2,3.6,2.68,0.001,4600.0,,,,,,,,,,,,,,,,,
1299,6038884.0,WL000768720,Well W,Plug,VH1,1,4519.2,3.6,2.68,0.001,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1150,6038883.0,WL000768720,Well W,Plug,VH1,1,4519.5,1.4,2.68,0.032,4600.0,,,,,,,,,,,,,,,,,
1300,6038884.0,WL000768720,Well W,Plug,VH1,1,4519.5,1.4,2.68,0.032,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1151,6038883.0,WL000768720,Well W,Plug,VV1,1,4519.7,24.7,2.63,93.2,4600.0,,,,,,,,,,,,,,,,,
1301,6038884.0,WL000768720,Well W,Plug,VV1,1,4519.7,24.7,2.63,93.2,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1152,6038883.0,WL000768720,Well W,Plug,VH1,1,4519.8,20.8,2.64,448.0,4600.0,,,,,,,,,,,,,,,,,
1302,6038884.0,WL000768720,Well W,Plug,VH1,1,4519.8,20.8,2.64,448.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1153,6038883.0,WL000768720,Well W,Plug,VH1,1,4520.1,24.0,2.64,274.0,4600.0,,,,,,,,,,,,,,,,,
1303,6038884.0,WL000768720,Well W,Plug,VH1,1,4520.1,24.0,2.64,274.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1154,6038883.0,WL000768720,Well W,Plug,VH1,1,4520.45,17.5,2.67,1280.0,4600.0,,,,,,,,,,,,,,,,,
1304,6038884.0,WL000768720,Well W,Plug,VH1,1,4520.45,17.5,2.67,1280.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1155,6038883.0,WL000768720,Well W,Plug,VH1,1,4521.0,24.2,2.64,414.0,4600.0,,,,,,,,,,,,,,,,,
1305,6038884.0,WL000768720,Well W,Plug,VH1,1,4521.0,24.2,2.64,414.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1156,6038883.0,WL000768720,Well W,Plug,VH1,1,4521.5,22.8,2.64,104.0,4600.0,,,,,,,,,,,,,,,,,
1306,6038884.0,WL000768720,Well W,Plug,VH1,1,4521.5,22.8,2.64,104.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1157,6038883.0,WL000768720,Well W,Plug,VV1,1,4521.9,23.6,2.64,61.9,4600.0,,,,,,,,,,,,,,,,,
1307,6038884.0,WL000768720,Well W,Plug,VV1,1,4521.9,23.6,2.64,61.9,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1158,6038883.0,WL000768720,Well W,Plug,VH1,1,4522.05,25.3,2.64,400.0,4600.0,,,,,,,,,,,,,,,,,
1308,6038884.0,WL000768720,Well W,Plug,VH1,1,4522.05,25.3,2.64,400.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1159,6038883.0,WL000768720,Well W,Plug,VH1,1,4522.35,24.6,2.64,245.0,4600.0,,,,,,,,,,,,,,,,,
1309,6038884.0,WL000768720,Well W,Plug,VH1,1,4522.35,24.6,2.64,245.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1160,6038883.0,WL000768720,Well W,Plug,VH1,1,4522.65,,,,,,,,,,,,,,,,,,,,,
1310,6038884.0,WL000768720,Well W,Plug,VH1,1,4522.65,,,,,,,,,,,,,,,,UO-SEAL,,,,,
1161,6038883.0,WL000768720,Well W,Plug,VH1,1,4522.95,26.4,2.64,1310.0,4600.0,,,,,,,,,,,,,,,,,
1311,6038884.0,WL000768720,Well W,Plug,VH1,1,4522.95,26.4,2.64,1310.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1162,6038883.0,WL000768720,Well W,Plug,VV1,1,4523.05,24.8,2.64,145.0,4600.0,,,,,,,,,,,,,,,,,
1312,6038884.0,WL000768720,Well W,Plug,VV1,1,4523.05,24.8,2.64,145.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1163,6038883.0,WL000768720,Well W,Plug,VH1,1,4523.25,25.4,2.64,924.0,4600.0,,,,,,,,,,,,,,,,,
1313,6038884.0,WL000768720,Well W,Plug,VH1,1,4523.25,25.4,2.64,924.0,4600.0,,,,,,,,,,,,UO-SEAL,,,,,
1164,6038883.0,WL000768720,Well W,Plug,VH1,1,4523.65,24.8,2.64,1530.0,4600.0,,,,,,,,,,,,,,,,,
